precio,localidad,tamanio,habitaciones,descripcion,link,descripcion_larga,distrito
360.000,Piso en Calle Parcela 6.18.2 Etapa 3,100,2,Planta 2ª exterior con ascensor,/inmueble/108381379/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
495.000,Piso en Cerro del Campo 31,71,3,Planta 8ª exterior con ascensor,/inmueble/109237759/,"
Limea Suites: Tu hogar, donde la calidad se siente
Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áti
",vicalvaro
296.000,Piso en Avenida Provisional Berrocales Sesenta y Siete 27,65,1,Planta 5ª exterior con ascensor,/inmueble/109252746/,"
OBRAS INICIADAS
Con una magnífica ubicación, próximo a los parques lineales, IRATI es la nueva promoción de vivienda libre, que Construcciones San Martín S. A. está realizando en el desarrollo urbanístico de Los Berrocales.
El proyecto consta de 45 viviendas de 1 y 2 dormitorios con una cuidada distribución, espacio
",vicalvaro
449.000,Piso en Calle Provisional Ahijones Treinta y Nueve 50,113,3,Planta 1ª exterior con ascensor,/inmueble/109240825/,"
Acalia II
Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad
Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios
",vicalvaro
525.000,Piso en Calle Provisional Ahijones 48 18,133,3,Planta 3ª exterior con ascensor,/inmueble/109255144/,"
Descubre RC Ahijones: tu nuevo hogar en el corazón del Madrid del futuro
Imagina vivir en una zona vibrante, moderna y conectada, rodeada de naturaleza y con todos los servicios a tu alcance. RC Ahijones te ofrece justo eso: un exclusivo residencial ubicado en uno de los desarrollos urbanísticos más prometedores de Ma
",vicalvaro
449.000,Piso en Avenida Provisional Ahijones Berrocales Dos 171,116,3,Planta 2ª exterior con ascensor,/inmueble/109240233/,"
Viviendas de 2 y 3 dormitorios en una urbanización cerrada y ajardinada con control de acceso y dotada de piscina, sala comunitaria, zona de juegos infantiles y zona de bicicletas. Con 2 plazas de garaje y trastero incluidos en el precio.
Edificación dotada de calidades superiores para poder disfrutar del confort que
",vicalvaro
447.000,Ático en Calle Provisional Ahijones Treinta y Nueve 50,81,2, exterior con ascensor,/inmueble/109240819/,"
Acalia II
Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad
Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios
",vicalvaro
459.500,Piso en Camino del Espinillo 73,110,2,Planta 2ª exterior con ascensor,/inmueble/109252576/,"
BLOOM:
BLOOM es un exclusivo proyecto residencial de Kronos Homes en Los Berrocales, un nuevo barrio en desarrollo de amplias avenidas, bulevares y zonas verdes, que se sitúa en el sureste de Madrid.
Ubicación:
La parcela linda al este con la Gran Vía del Sureste que conecta el Ensanche de Vallecas con el resto d
",vicalvaro
560.000,Piso en Camino del Espinillo 73,131,3,Planta 5ª exterior con ascensor,/inmueble/109252581/,"
BLOOM:
BLOOM es un exclusivo proyecto residencial de Kronos Homes en Los Berrocales, un nuevo barrio en desarrollo de amplias avenidas, bulevares y zonas verdes, que se sitúa en el sureste de Madrid.
Ubicación:
La parcela linda al este con la Gran Vía del Sureste que conecta el Ensanche de Vallecas con el resto d
",vicalvaro
352.605,Piso en Calle Poligono Uzp0202 los Cerros 392,110,3,Planta 7ª exterior con ascensor,/inmueble/109237533/,"
Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero.
Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo resi
",vicalvaro
373.518,Piso en Calle Poligono Uzp0202 los Cerros 392,110,3,Planta 5ª exterior con ascensor,/inmueble/109237616/,"
Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero.
Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo resi
",vicalvaro
369.726,Piso en Calle Poligono Uzp0202 los Cerros 392,108,3,Planta 5ª exterior con ascensor,/inmueble/109237598/,"
Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero.
Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo resi
",vicalvaro
361.108,Piso en Calle Poligono Uzp0202 los Cerros 392,104,3,Planta 7ª exterior con ascensor,/inmueble/109237618/,"
Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero.
Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo resi
",vicalvaro
376.079,Piso en Calle Poligono Uzp0202 los Cerros 392,110,3,Planta 2ª exterior con ascensor,/inmueble/109237597/,"
Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero.
Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo resi
",vicalvaro
265.280,Piso en Calle Poligono Uzp0202 los Cerros 392,86,2,Planta 2ª exterior con ascensor,/inmueble/109237617/,"
Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero.
Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo resi
",vicalvaro
498.900,Piso en Avenida Provisional Ahijones Berrocales Cuatro 85,115,3,Bajo exterior con ascensor,/inmueble/109231126/,"
Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido.
Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas
Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad
",vicalvaro
399.900,Piso en Avenida Provisional Ahijones Berrocales Cuatro 85,95,2,Planta 1ª exterior con ascensor,/inmueble/109231064/,"
Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido.
Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas
Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad
",vicalvaro
464.900,Piso en Avenida Provisional Ahijones Berrocales Cuatro 85,119,3,Planta 4ª exterior con ascensor,/inmueble/109231181/,"
Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido.
Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas
Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad
",vicalvaro
510.000,Piso en Cerro del Campo 31,79,3,Planta 8ª exterior con ascensor,/inmueble/109195253/,"
Limea Suites: Tu hogar, donde la calidad se siente
Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áti
",vicalvaro
485.000,Piso en Cerro del Campo 31,79,3,Planta 4ª exterior con ascensor,/inmueble/109151518/,"
Limea Suites: Tu hogar, donde la calidad se siente
Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áti
",vicalvaro
517.300,Piso en Calle de la Ilusión 52,119,3,Planta 6ª exterior con ascensor,/inmueble/109164917/,"
LICENCIA DE OBRA CONCEDIDA
Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos.
Un complejo con unas zonas comunes espectacu
",vicalvaro
495.000,Piso en Cerro del Campo 31,105,3,Planta 5ª exterior con ascensor,/inmueble/109068806/,"
Limea Suites: Tu hogar, donde la calidad se siente
Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áti
",vicalvaro
508.000,Piso en Calle de la Ilusión 52,119,3,Planta 5ª exterior con ascensor,/inmueble/109164834/,"
LICENCIA DE OBRA CONCEDIDA
Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos.
Un complejo con unas zonas comunes espectacu
",vicalvaro
381.550,Piso en Calle Parcela Rc.7.11.5. s/n,101,2,Planta 5ª interior con ascensor,/inmueble/109243584/,"
Mar de Java es un residencial moderno y de diseño ubicado en el nuevo desarrollo Los Berrocales en el sureste de Madrid.
Se desarrolla en régimen de cooperativa.
Compuesto por viviendas espaciosas de 2 y 3 dormitorios. Luminosas y sostenibles cuentan con aerotermia para maximizar al máximo la eficiencia y el ahorro
",vicalvaro
590.000,Ático en Calle de la Casa de Tilly El Cañaveral,143,3,Planta 9ª exterior con ascensor,/inmueble/108647150/,"
MillAC Consulting Inmobiliario presenta en exclusiva, esta fantástica vivienda de 143 m² construidos en El Cañaveral, una de las zonas con mayor crecimiento y proyección de Madrid.
Se trata de un exclusivo ático dúplex de tres dormitorios, perfecto para quienes valoran la amplitud, la comodidad y el disfrute del espac
",vicalvaro
487.900,Piso en Avenida Provisional Ahijones Berrocales Cuatro 85,114,3,Planta 1ª exterior con ascensor,/inmueble/108802715/,"
Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido.
Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas
Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad
",vicalvaro
455.900,Ático en Avenida Provisional Ahijones Berrocales Cuatro 85,97,2,Planta 5ª exterior con ascensor,/inmueble/108802824/,"
Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido.
Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas
Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad
",vicalvaro
465.900,Piso en Vereda de la Cebolla s/n,97,2,Planta 2ª exterior con ascensor,/inmueble/109132543/,"
Terraza de 5,70 m2.
Pisos, áticos y bajos en El Cañaveral, con amplias terrazas
Tu nuevo hogar con entrega prevista en 2027 ¡Obras en marcha!
Residencial Toscana está ubicado en El Cañaveral, uno de los barrios más consolidados del sureste de Madrid, este residencial ya está en construcción y tiene fecha de entrega
",vicalvaro
579.900,Piso en Vereda de la Cebolla s/n,126,4,Planta 4ª exterior con ascensor,/inmueble/109132604/,"
Terraza de 24,39 m2.
Pisos, áticos y bajos en El Cañaveral, con amplias terrazas
Tu nuevo hogar con entrega prevista en 2027 ¡Obras en marcha!
Residencial Toscana está ubicado en El Cañaveral, uno de los barrios más consolidados del sureste de Madrid, este residencial ya está en construcción y tiene fecha de entreg
",vicalvaro
514.900,Piso en Vereda de la Cebolla s/n,161,3,Bajo exterior con ascensor,/inmueble/109132615/,"
Terraza de 64,28 m2.
Pisos, áticos y bajos en El Cañaveral, con amplias terrazas
Tu nuevo hogar con entrega prevista en 2027 ¡Obras en marcha!
Residencial Toscana está ubicado en El Cañaveral, uno de los barrios más consolidados del sureste de Madrid, este residencial ya está en construcción y tiene fecha de entreg
",vicalvaro
544.900,Piso en Vereda de la Cebolla s/n,164,3,Bajo exterior con ascensor,/inmueble/109132613/,"
Terraza de 56,05 m2.
Pisos, áticos y bajos en El Cañaveral, con amplias terrazas
Tu nuevo hogar con entrega prevista en 2027 ¡Obras en marcha!
Residencial Toscana está ubicado en El Cañaveral, uno de los barrios más consolidados del sureste de Madrid, este residencial ya está en construcción y tiene fecha de entreg
",vicalvaro
485.900,Piso en Vereda de la Cebolla s/n,103,2,Planta 6ª exterior con ascensor,/inmueble/109132603/,"
Terraza de 12,90 m2.
Pisos, áticos y bajos en El Cañaveral, con amplias terrazas
Tu nuevo hogar con entrega prevista en 2027 ¡Obras en marcha!
Residencial Toscana está ubicado en El Cañaveral, uno de los barrios más consolidados del sureste de Madrid, este residencial ya está en construcción y tiene fecha de entreg
",vicalvaro
604.900,Piso en Vereda de la Cebolla s/n,133,4,Planta 6ª exterior con ascensor,/inmueble/109132572/,"
Terraza de 30,96 m2.
Pisos, áticos y bajos en El Cañaveral, con amplias terrazas
Tu nuevo hogar con entrega prevista en 2027 ¡Obras en marcha!
Residencial Toscana está ubicado en El Cañaveral, uno de los barrios más consolidados del sureste de Madrid, este residencial ya está en construcción y tiene fecha de entreg
",vicalvaro
790.000,Chalet adosado en Calle Saxofón 26,230,4,,/inmueble/109254294/,"
se vende, chalet, de 180m2 y 100m2 de terrazas en una de las mejores urbanizaciones construidas en el cañaveral, con una distribución inmejorable en 2 plantas haciendo muy cómoda su utilización en la misma. construida en el año 2020 y con muy poco uso por circunstancias personales, la chalet esta prácticamente nuevo.
",vicalvaro
492.000,Piso en Calle Provisional Berrocales Ochenta y Dos 1,118,3,Planta 9ª exterior con ascensor,/inmueble/109114732/,"
INCLUYE DOS PLAZAS DE GARAJE.
Descubre Sinán, promoción de viviendas de 1 a 4 dormitorios con amplias terrazas, completo equipamiento y cuidadas zonas comunes en la mejor ubicación de Los Berrocales.
La promoción contará con piscina, gimnasio, gastroteca, coworking, huertos urbanos en la azotea, solárium con zona chi
",vicalvaro
516.000,Piso en Calle Provisional Berrocales Ochenta y Dos 1,157,3,Planta 6ª exterior con ascensor,/inmueble/109114697/,"
INCLUYE DOS PLAZAS DE GARAJE.
Descubre Sinán, promoción de viviendas de 1 a 4 dormitorios con amplias terrazas, completo equipamiento y cuidadas zonas comunes en la mejor ubicación de Los Berrocales.
La promoción contará con piscina, gimnasio, gastroteca, coworking, huertos urbanos en la azotea, solárium con zona chi
",vicalvaro
231.033,Piso en Los Cerros 379,80,2,Planta 1ª exterior con ascensor,/inmueble/108427555/,"
MÁS DEL 50% DE LA PROMOCIÓN COMERCIALIZADA. PIDE INFORMACIÓN, NO DEJES PASAR LA OPORTUNIDAD.
VÍA SERENA presenta Nivaria Escala – Donde empieza tu nueva vida en el Madrid del futuro.
Imagina despertarte cada mañana con la sensación de estar donde realmente quieres vivir. En un entorno pensado para las personas, rodea
",vicalvaro
280.949,Piso en Los Cerros 379,108,3,Planta 1ª exterior con ascensor,/inmueble/108427580/,"
MÁS DEL 50% DE LA PROMOCIÓN COMERCIALIZADA. PIDE INFORMACIÓN, NO DEJES PASAR LA OPORTUNIDAD.
VÍA SERENA presenta Nivaria Escala – Donde empieza tu nueva vida en el Madrid del futuro.
Imagina despertarte cada mañana con la sensación de estar donde realmente quieres vivir. En un entorno pensado para las personas, rodea
",vicalvaro
425.700,Piso en Avenida Provisional Ahijones Berrocales 62,100,2,Planta 1ª exterior con ascensor,/inmueble/108801003/,"
Vivienda de obra nueva en Berrocales, al sureste de Madrid, entre Ensanche de Vallecas y Santa Eugenia. Célere Bifaz es una promoción moderna e innovadora. Con una oferta de 87 viviendas distribuidas en uno, dos y tres dormitorios, Célere Bifaz promete ser el hogar de quienes buscan un estilo de vida moderno y exclusiv
",vicalvaro
360.000,Piso en Calle Parcela 6.18.2 Etapa 3,101,2,Planta 2ª exterior con ascensor,/inmueble/108381430/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
270.000,Piso en Calle Parcela 6.18.2 Etapa 3,70,1,Planta 2ª exterior con ascensor,/inmueble/108381450/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
498.000,Piso en Calle Parcela 6.18.2 Etapa 3,158,3,Planta 4ª exterior con ascensor,/inmueble/108381494/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
365.000,Piso en Calle Parcela 6.18.2 Etapa 3,114,2,Planta 1ª exterior con ascensor,/inmueble/108381389/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
688.000,Piso en Calle Parcela 6.18.2 Etapa 3,281,3,Planta 4ª exterior con ascensor,/inmueble/108381495/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
419.000,Piso en Avenida Provisional Berrocales Sesenta y Siete 27,95,2,Planta 6ª exterior con ascensor,/inmueble/109224312/,"
OBRAS INICIADAS
Dos plazas de garaje incluidas en el precio.
Con una magnífica ubicación, próximo a los parques lineales, IRATI es la nueva promoción de vivienda libre, que Construcciones San Martín S. A. está realizando en el desarrollo urbanístico de Los Berrocales.
El proyecto consta de 45 viviendas de 1 y 2 dor
",vicalvaro
415.000,Piso en Calle Parcela 6.18.2 Etapa 3,112,3,Planta 2ª exterior con ascensor,/inmueble/108381349/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
370.000,Piso en Calle Parcela 6.18.2 Etapa 3,103,2,Planta 3ª exterior con ascensor,/inmueble/108381439/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
275.000,Piso en Calle Parcela 6.18.2 Etapa 3,70,1,Planta 3ª exterior con ascensor,/inmueble/108381434/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
445.000,Piso en Calle Parcela 6.18.2 Etapa 3,123,3,Planta 3ª exterior con ascensor,/inmueble/108381440/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
445.000,Piso en Calle Parcela 6.18.2 Etapa 3,126,3,Planta 2ª exterior con ascensor,/inmueble/108381438/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
430.000,Piso en Calle Parcela 6.18.2 Etapa 3,119,3,Planta 3ª exterior con ascensor,/inmueble/108381451/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
425.000,Piso en Calle Parcela 6.18.2 Etapa 3,121,3,Planta 1ª exterior con ascensor,/inmueble/108381332/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
435.000,Piso en Calle Parcela 6.18.2 Etapa 3,123,3,Planta 1ª exterior con ascensor,/inmueble/108381390/,"
INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos
",vicalvaro
